ppv_region|master_postcode_1|lat_1|lon_1|master_postcode_2|lat_2|lon_2|time_sec
Perak|30000|4.596058|101.073563|34350|5.01672|100.432338|5248
Perak|30000|4.596058|101.073563|34400|4.951606|100.627351|3770
Perak|30000|4.596058|101.073563|34500|4.975746|100.796466|4852
Perak|30000|4.596058|101.073563|34600|4.887496|100.731136|3967
Perak|30000|4.596058|101.073563|34650|4.836004|100.627969|3918
Perak|30000|4.596058|101.073563|34700|4.818515|100.707882|3225
Perak|30000|4.596058|101.073563|34800|4.704898|100.718942|3370
Perak|30000|4.596058|101.073563|34850|4.79044161|100.71988835|2815
Perak|30000|4.596058|101.073563|34900|4.455739|100.629332|5221
Perak|30000|4.596058|101.073563|35000|4.198158|101.257872|3180
Perak|30000|4.596058|101.073563|35300|4.264226|101.238723|3798
Perak|30000|4.596058|101.073563|35350|4.243098|101.194183|3485
Perak|30000|4.596058|101.073563|35400|4.15505965|101.18416852|3903
Perak|30000|4.596058|101.073563|35500|4.11285|101.2865|3496
Perak|30000|4.596058|101.073563|35600|3.998993|101.308663|3967
Perak|30000|4.596058|101.073563|35800|3.828097|101.403616|4684
Perak|30000|4.596058|101.073563|35900|3.683115|101.520595|5680
Perak|30000|4.596058|101.073563|35950|3.742437|101.44945|5136
Perak|30000|4.596058|101.073563|36000|4.023348|101.018868|5749
Perak|30000|4.596058|101.073563|36100|3.989913|100.784908|8396
Perak|30000|4.596058|101.073563|36200|3.908614|100.773974|8290
Perak|30000|4.596058|101.073563|36300|3.89013|100.852814|7345
Perak|30000|4.596058|101.073563|36400|3.895621|100.935938|6801
Perak|30000|4.596058|101.073563|36600|4.11174585|101.03636145|4864
Perak|30000|4.596058|101.073563|36700|4.075741|101.149636|4520
Perak|30000|4.596058|101.073563|36800|4.182015|100.939032|4216
Perak|31000|4.472122|101.041221|31100|4.819479|101.071472|3693
Perak|31000|4.472122|101.041221|31150|4.63369275|101.14904355|2042
Perak|31000|4.472122|101.041221|31200|4.716403|101.12141|2728
Perak|31000|4.472122|101.041221|31250|4.671696|101.156726|2450
Perak|31000|4.472122|101.041221|31300|4.5397|101.124467|1212
Perak|31000|4.472122|101.041221|31550|4.50934444|101.016541|630
Perak|31000|4.472122|101.041221|31600|4.472588|101.165236|1090
Perak|31000|4.472122|101.041221|31700|4.350328|101.114988|1579
Perak|31000|4.472122|101.041221|31750|4.421432|100.990738|813
Perak|31000|4.472122|101.041221|31800|4.325231|101.056293|1184
Perak|31000|4.472122|101.041221|31850|4.39372302058689|101.19221718279|2175
Perak|31000|4.472122|101.041221|31900|4.311087|101.154127|2097
Perak|31000|4.472122|101.041221|32000|4.216697|100.696561|3404
Perak|31000|4.472122|101.041221|32040|4.19796114|100.66686057|3906
Perak|31000|4.472122|101.041221|32100|4.21121389|100.641323|3905
Perak|31000|4.472122|101.041221|32200|4.235521|100.650601|3783
Perak|31000|4.472122|101.041221|32300|4.212584|100.574267|inf
Perak|31000|4.472122|101.041221|32400|4.297995|100.755891|2849
Perak|31000|4.472122|101.041221|32500|4.37784054|100.68909667|3457
Perak|31000|4.472122|101.041221|32600|4.1294355|100.8280295|3839
Perak|31000|4.472122|101.041221|32610|4.36202994|100.96163389|1371
Perak|31000|4.472122|101.041221|32700|4.500985|100.780752|3497
Perak|31000|4.472122|101.041221|32800|4.476795|100.909785|1310
Perak|31000|4.472122|101.041221|32900|4.26671419|100.90588587|2471
Perak|31000|4.472122|101.041221|33000|4.772271|100.942079|3446
Perak|31000|4.472122|101.041221|33100|5.703793|100.998771|9862
Perak|31000|4.472122|101.041221|33300|5.430877|101.128309|7409
Perak|31000|4.472122|101.041221|33400|5.108048|100.967553|4969
Perak|31000|4.472122|101.041221|33500|4.936519|100.922545|3999
Perak|31000|4.472122|101.041221|33600|4.84822789|100.95653474|4162
Perak|31000|4.472122|101.041221|33700|4.7755|100.843371|3321
Perak|31000|4.472122|101.041221|33800|4.595629|100.881679|2480
Perak|31000|4.472122|101.041221|34000|4.854739|100.741679|4646
Perak|31000|4.472122|101.041221|34100|5.218811|100.694352|6526
Perak|31000|4.472122|101.041221|34140|5.241026|100.731474|6885
Perak|31000|4.472122|101.041221|34200|5.130364|100.489281|5828
Perak|31000|4.472122|101.041221|34250|5.075942|100.387405|6574
Perak|31000|4.472122|101.041221|34300|5.007799|100.539492|5429
Perak|31000|4.472122|101.041221|34350|5.01672|100.432338|6217
Perak|31000|4.472122|101.041221|34400|4.951606|100.627351|4739
Perak|31000|4.472122|101.041221|34500|4.975746|100.796466|5820
Perak|31000|4.472122|101.041221|34600|4.887496|100.731136|4936
Perak|31000|4.472122|101.041221|34650|4.836004|100.627969|4887
